lemma;category;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;Totale
istruttore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;2;0;0;0;1;1;1;0;0;0;2;2;0;2;0;1;1;1;0;0;0;2;0;1;0;0;0;0;3;0;1;0;6;7;0;7;6;1;0;2;1;4;0;13;0;43;1;1;0;16;1;0;1;6;3;2;4;9;0;3;0;0;0;0;1;0;1;0;0;1;0;1;1;0;4;171
lampionaio;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
lanaiolo;profession;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
langravio;noble rank;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
laniere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4
latinista;profession;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;18
lattaio;profession;0;0;0;0;0;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;1;0;3;38
lattaro;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
lattivendolo;profession;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;16
lavandaio;profession;1;0;0;0;0;0;1;8;1;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;2;2;0;0;2;0;0;4;0;0;4;0;1;7;4;0;2;1;1;0;2;2;0;4;0;0;0;4;3;3;1;2;3;6;4;14;3;4;0;1;1;1;3;0;0;1;0;2;0;1;1;7;5;1;0;0;1;3;3;0;0;0;0;0;3;0;1;0;1;2;0;0;2;1;1;2;2;148
lavapiatti;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
lavatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6
lavorante;profession;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;5;0;0;1;1;0;0;0;1;1;0;3;0;0;2;1;1;12;5;2;7;2;2;4;31;2;0;0;0;0;0;0;8;1;0;1;1;0;2;12;0;2;3;1;6;1;0;8;1;0;0;0;2;0;4;2;0;1;2;0;1;1;1;25;2;0;3;0;0;0;0;1;1;0;0;1;11;1;0;0;4;8;0;0;207
legatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
legnaiolo;profession;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;23
letterato;profession;0;2;2;5;6;0;6;21;10;6;0;7;22;4;2;3;0;3;4;4;1;1;2;0;9;16;2;11;4;7;8;9;6;1;20;1;1;2;1;11;8;9;10;3;25;2;4;6;9;16;4;4;1;3;5;7;5;11;8;33;3;1;5;9;1;3;1;6;31;6;7;4;8;5;5;1;6;27;2;0;0;25;7;12;15;1;0;2;3;1;7;4;2;7;4;1;1;1;3;2;0;622
lettighiere;profession;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;10
lettore;profession;15;11;12;42;53;0;16;48;44;16;33;27;28;8;36;14;11;4;3;18;9;35;22;74;11;42;48;43;113;76;50;42;61;82;38;37;29;40;56;48;44;8;91;25;34;60;21;46;52;22;38;13;15;28;24;17;15;45;15;27;9;16;13;46;22;5;10;1;6;12;10;4;41;24;4;40;20;7;17;6;24;30;1;12;37;4;1;5;1;1;36;5;29;8;13;16;3;29;2;9;8;2622
levatrice;profession;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;2;4;0;1;3;0;0;0;0;0;1;0;0;0;2;1;2;0;1;0;0;1;1;0;0;0;0;3;2;0;0;2;1;4;1;1;0;10;2;0;5;0;7;3;0;0;0;0;0;2;3;4;0;0;4;0;0;0;0;7;3;1;0;1;1;6;1;0;0;1;3;1;1;18;0;9;7;137
libraio;profession;0;0;0;0;3;0;1;3;1;1;0;2;2;0;0;0;1;2;2;0;1;0;0;0;2;3;1;0;6;1;0;4;0;3;2;0;1;1;1;1;3;2;3;0;0;2;0;2;0;2;0;1;0;4;4;1;5;2;5;1;0;0;2;0;0;0;0;0;1;0;2;3;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;2;2;0;5;1;2;6;1;1;0;0;3;0;0;120
librettista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5
linguista;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;7
litografo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;10
littore;profession;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
liutista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;4
livellatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14
locandiere;profession;0;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0;1;0;3;0;0;0;0;1;1;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;64
lucumone;noble rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
lumaio;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
luogotenente;military rank;5;0;4;2;3;0;1;4;2;4;0;1;1;1;0;0;0;0;0;13;1;0;0;2;1;15;2;4;2;1;7;1;7;13;6;2;10;1;6;0;6;0;0;29;14;1;2;0;0;1;0;2;0;4;18;0;6;0;0;2;0;0;0;0;1;1;22;0;13;5;1;0;0;0;1;0;1;0;1;0;0;0;0;2;0;0;0;0;30;0;0;0;3;1;0;0;0;1;0;0;0;290
lustrascarpe;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;2;0;1;0;0;1;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;30
macchinista;profession;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;5;0;1;1;0;0;0;0;0;0;0;0;0;0;1;4;3;0;2;1;0;4;1;8;0;0;1;0;2;4;1;3;3;3;1;1;0;6;13;0;1;0;1;4;2;7;1;4;1;0;0;9;0;0;0;2;2;0;6;2;116
macellaio;profession;1;0;0;1;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;7;0;1;0;1;1;0;0;1;0;2;0;0;1;0;1;1;0;0;0;1;0;0;1;3;0;3;1;1;1;3;1;7;2;1;2;0;1;0;2;1;3;0;0;6;0;1;5;0;1;0;2;2;1;0;2;1;2;0;0;11;2;0;2;0;0;2;1;3;0;1;0;3;2;3;0;119
macellatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
maestro;military rank;46;9;37;68;26;20;52;40;52;88;3;26;29;37;128;38;26;42;11;41;37;35;4;68;128;174;42;112;90;39;55;40;126;27;190;169;34;62;41;60;70;67;54;236;91;145;67;195;26;99;21;219;67;143;33;97;666;76;101;85;55;153;268;51;54;231;99;26;41;38;49;51;115;38;64;52;180;46;193;69;140;64;62;67;46;35;103;128;107;78;14;119;80;158;74;23;27;35;31;55;29;8258
magazziniere;profession;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;14
maggiordomo;profession;0;0;3;15;0;0;0;0;1;18;1;0;2;1;2;0;0;6;0;0;7;2;0;0;0;28;0;13;1;0;10;0;1;3;2;1;0;2;22;6;0;0;0;9;10;2;0;0;3;2;0;0;2;1;2;4;1;2;0;0;2;4;0;1;8;1;0;0;3;2;0;3;7;23;0;0;7;0;0;0;2;0;1;0;0;0;9;1;1;1;0;0;3;17;0;61;3;4;0;1;0;350
magistrato;profession;3;0;6;5;5;0;9;24;23;6;0;84;23;2;18;1;1;7;15;8;5;6;2;14;3;38;8;49;4;12;29;22;11;4;6;19;12;3;1;1;4;9;0;1;0;7;2;5;0;1;2;10;1;54;208;2;8;6;8;22;1;9;3;7;9;6;0;47;1;33;3;62;1;15;3;5;5;0;1;2;5;6;2;4;13;14;1;0;4;1;1;3;2;4;2;11;0;7;0;1;0;1133
magnano;profession;1;0;0;1;0;1;0;0;1;0;0;0;0;0;3;0;0;0;0;1;0;2;1;1;0;3;0;2;5;3;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5;0;0;3;0;0;0;0;0;0;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;11;0;0;0;0;58
magnate;profession;0;0;0;1;0;0;0;2;2;4;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;5;2;1;0;1;3;0;1;0;4;0;0;1;0;0;9;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;0;0;1;0;0;1;0;0;1;1;4;63
maliscalco;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
mammana;profession;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;16;0;0;0;37
mandolinista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;0;0;0;0;0;0;5
mandriano;profession;0;0;0;0;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;6;1;7;2;8;0;1;0;0;0;1;0;1;1;2;1;5;0;2;0;0;0;0;1;0;0;4;0;0;2;4;3;0;0;1;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;88
manifatturiere;profession;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14
maniscalco;profession;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;4;0;0;1;0;0;0;1;0;0;4;0;1;0;0;6;0;7;0;0;0;0;0;0;1;10;1;0;0;0;1;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;1;2;1;0;1;1;0;1;0;1;0;4;1;1;0;0;0;2;70
manovale;profession;0;0;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;2;1;0;0;0;2;2;0;2;0;0;0;5;2;0;0;0;1;0;2;2;1;1;1;0;1;0;3;0;0;0;0;1;2;6;1;0;0;0;0;1;0;1;0;0;1;0;0;7;0;1;2;0;0;0;2;0;0;2;1;0;2;0;4;74
manovratore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;3;0;0;0;0;0;0;0;0;7
mansionario;profession;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
marangone;profession;0;0;0;0;0;0;0;0;0;1;0;0;1;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
marchese;noble rank;46;20;20;5;5;0;21;6;63;2;2;15;384;9;19;0;3;51;3;6;17;75;328;40;60;98;13;134;24;22;101;25;149;101;52;19;36;17;109;17;15;6;139;4;34;78;15;263;74;9;142;10;30;5;1;24;13;20;41;172;91;472;24;6;296;17;4;8;12;139;11;827;4;94;45;1;28;11;15;8;147;99;118;4;13;37;119;12;13;0;2;11;64;12;43;0;11;47;0;3;0;6080
marescalco;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
maresciallo;profession;1;0;2;1;0;0;5;1;2;0;0;2;0;0;0;0;7;0;2;14;0;6;0;15;9;6;8;1;1;1;16;0;9;23;7;9;12;3;2;2;1;6;2;0;1;1;0;7;1;1;0;36;9;8;0;1;0;2;5;0;1;1;6;1;0;7;0;2;0;6;0;1;1;0;0;59;1;1;2;4;0;0;1;2;2;4;0;0;4;8;8;1;3;0;0;5;3;2;0;0;12;396
margaro;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
margravio;noble rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
marinaio;profession;0;0;4;7;0;0;8;0;13;8;0;1;0;0;0;0;0;2;0;0;0;7;1;6;3;0;4;5;0;14;21;1;2;47;5;17;16;3;8;5;7;4;15;33;12;7;3;14;0;4;3;7;1;2;9;31;24;3;3;27;265;6;16;11;3;3;59;0;78;5;25;0;20;10;3;2;2;2;7;10;7;6;1;25;12;0;20;1;56;1;0;2;19;7;4;8;14;18;2;2;48;1197
marinaro;profession;16;0;0;2;1;0;0;7;4;0;0;1;2;5;0;1;1;12;0;2;0;3;0;8;1;4;7;1;1;1;7;0;2;2;3;16;1;1;0;0;7;0;0;3;8;2;3;2;0;1;0;6;1;0;1;12;18;3;1;2;2;0;1;2;5;0;2;0;0;0;2;0;2;0;0;3;0;0;1;0;7;5;3;0;0;1;1;0;10;0;1;2;4;8;1;6;4;2;0;6;27;290
marionettista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7
marmista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
massaio;profession;2;0;0;2;0;1;1;0;0;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;28;1;2;4;6;3;1;8;2;5;5;1;4;3;4;8;1;3;17;10;1;8;6;6;6;9;4;2;14;10;2;8;2;3;3;4;1;1;2;2;1;0;3;4;39;2;2;4;8;8;6;2;9;7;1;3;1;2;24;1;3;2;7;1;2;4;2;3;1;7;5;1;6;1;398
massaro;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;1;0;10;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;51;46;0;0;0;0;0;4;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;1;1;1;0;0;0;10;3;0;6;0;0;8;0;166
materassaio;profession;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5
mattatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6
mattonaio;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
